Id,ModuleName,GlobalId,TableName,ColumnName,Description,Version,ColumnType
3cefbbd4-bfe4-4340-8ec2-cdb498b8c9ad,Facilities,,BuildingSystemCategory,,,--dbtable--,
1a3319cd-84cf-4502-b327-0ce48b0e4285,Facilities,1801,BuildingSystemComponent,BuildingInstitutionalEquipmentDescription,,10,System.String
0734b283-4a52-46d3-a55a-372f9a262050,Facilities,,BuildingSystemComponent,BuildingSystemComponentId,,--dbtable--,Guid
c34e45a3-89b4-42a2-bab1-9ac244c5b4ac,Facilities,1901,BuildingSystemComponent,ComponentOrFixtureUsefulLife,,10,System.Int32?
010d22df-84e9-466f-a235-b75ad3a41bd2,Facilities,,BuildingSystemComponent,DataCollectionId,,--dbtable--,Guid?
5c055b15-7c99-4f86-bb67-19a53a3f7dfa,Facilities,,BuildingSystemComponent,Description,,--dbtable--,System.String
dd2794d2-981f-405f-b20d-8717ce659c68,Facilities,,BuildingSystemComponent,FacilityId,,--dbtable--,Guid
13773f30-f32a-4fbd-aabc-83bfeecbd364,Facilities,1840,BuildingSystemComponent,Identifier,,10,System.String
e837da49-8d84-499d-82a3-5d08c65be681,Facilities,1848,BuildingSystemComponent,InstallationDate,,10,System.String
b752d341-18cb-4904-b5ad-d35a356f75d1,Facilities,1849,BuildingSystemComponent,LifecycleCost,,10,System.Decimal?
1582c689-aef8-4e3e-b822-fd128e8d63fc,Facilities,1918,BuildingSystemComponent,RecordEndDateTime,,10,System.DateTime?
6eb389c6-ecc6-4d19-996b-d42c62987917,Facilities,1917,BuildingSystemComponent,RecordStartDateTime,,10,System.DateTime?
5c3a1134-09f4-4876-8f47-736fce3ddedb,Facilities,,BuildingSystemComponent,RecordStatusId,,--dbtable--,Guid?
e9659cdc-ba41-40c4-b80c-212534037463,Facilities,1820,BuildingSystemComponent,RefFacilityFurnishingsTypeId,,10,Guid?
ff6f29aa-67c7-4464-941a-f00801170d22,Facilities,1793,BuildingSystemComponent,RefFacilitySystemOrComponentConditionId,,10,Guid?
834fe95d-e65a-467b-bc13-ca9bda143efc,Facilities,,BuildingSystemComponent,,,--dbtable--,
23fa1920-eb1f-417d-b384-cc98b9ed7baf,Facilities,,BuildingSystemComponentService,BuildingSystemComponentId,,--dbtable--,Guid
a241a33d-83b1-4d57-b6eb-f2d3eb4f24c2,Facilities,,BuildingSystemComponentService,BuildingSystemComponentServiceId,,--dbtable--,Guid
af61cae5-237a-419b-a035-237efbddf19f,Facilities,1900,BuildingSystemComponentService,ComponentOrFixtureScheduledServicedDate,,10,System.DateTime?
faa0e10f-fd3a-47a7-85ab-283a716e5f41,Facilities,1899,BuildingSystemComponentService,ComponentOrFixtureServicedDate,,10,System.DateTime?
c5e64aec-bd5b-400b-b16f-e91f07e79e14,Facilities,,BuildingSystemComponentService,DataCollectionId,,--dbtable--,Guid?
d7ed2877-c666-4d35-aab6-6e463b154950,Facilities,1918,BuildingSystemComponentService,RecordEndDateTime,,10,System.DateTime?
263a2a81-7831-41ec-af21-b87742b2306d,Facilities,1917,BuildingSystemComponentService,RecordStartDateTime,,10,System.DateTime?
ca18669c-4802-46ed-9d00-36e04ee8cc28,Facilities,,BuildingSystemComponentService,RecordStatusId,,--dbtable--,Guid?
2f01a80a-b9a5-4ceb-9bd3-4bb9ef1032dc,Facilities,,BuildingSystemComponentService,,,--dbtable--,
970f945c-6118-461f-99e7-e9ee3e876d3a,Authorization,,C_CEDSElements,,,--dbtable--,
98ba56ef-004b-4f35-9eab-49481cf6522e,Authorization,,C_CEDStoNDSMapping,,,--dbtable--,
f70295ee-a32b-4014-9aa8-247ca1574a90,Assessments,,ChildOfAssessmentSubtest,,,--dbtable--,
ffc6c9e4-a9ee-4c9b-a308-0547096c4788,Competencies,,ChildOfCompetencyDefinition,,,--dbtable--,
87be4317-3d22-4002-998c-fc3c56d57420,Assessments,,ChildOfFormSection,,,--dbtable--,
5a7d1f97-94f7-48d0-8bd5-9d1424533b79,Common,,Classroom,ClassroomId,,--dbtable--,Guid
d6355b95-528e-4c78-a078-6c28af77fc9a,Common,364,Classroom,ClassroomIdentifier,,10,System.String
bb759189-e748-41d8-bbff-c2f46a227c04,Common,,Classroom,DataCollectionId,,--dbtable--,Guid?
e809d357-5a99-4659-a27e-9aaf6cc93efa,Common,,Classroom,LocationId,,--dbtable--,Guid
0bf62a6b-6e97-4089-b6b2-beb9fe482570,Common,1918,Classroom,RecordEndDateTime,,10,System.DateTime?
4d7e99f3-61ba-4af1-acbd-adf04587d0e1,Common,1917,Classroom,RecordStartDateTime,,10,System.DateTime?
1f2766bc-c336-4ee8-ac8a-ca48ae5acf46,Common,,Classroom,RecordStatusId,,--dbtable--,Guid?
9531b871-7218-46ed-b0da-a1df04caa247,Common,,Classroom,,,--dbtable--,
bc4ec471-14ab-421f-a0dd-dd9c51d61fbd,Competencies,715,CompetencyDefAssociation,AssociatedEntityId,,10,Guid
a4374939-745d-4a00-a682-a0b2ecf70c59,Competencies,,CompetencyDefAssociation,CompetencyDefAssociationId,,--dbtable--,Guid
c2d7d126-db20-4399-9910-b1b55a375f8d,Competencies,871,CompetencyDefAssociation,CompetencyDefAssociationIdentifierURI,,10,System.String
c837db36-bdc4-4441-b5de-e4964db742a6,Competencies,,CompetencyDefAssociation,CompetencyDefinitionId,,--dbtable--,Guid
2903d4e5-1496-43dd-a928-a7a83734a3c5,Competencies,1402,CompetencyDefAssociation,ConnectionCitation,,10,System.String
9bba3bfb-81d4-448c-9d1f-66d4976894d0,Competencies,,CompetencyDefAssociation,DataCollectionId,,--dbtable--,Guid?
cca349dd-d80a-4f0b-9856-34bbe8118f59,Competencies,1403,CompetencyDefAssociation,DestinationNodeName,,10,System.String
eb59594e-068e-4b79-bea9-a0ecc9b37a58,Competencies,1404,CompetencyDefAssociation,DestinationNodeURI,,10,System.String
d72d3510-94c4-4670-ac73-b89231fa9f6d,Competencies,1405,CompetencyDefAssociation,OriginNodeName,,10,System.String
5b63a298-0d37-4954-81c0-6ab860270984,Competencies,1406,CompetencyDefAssociation,OriginNodeURI,,10,System.String
f423fde1-6839-4f2c-b347-e7761de4c3d3,Competencies,1918,CompetencyDefAssociation,RecordEndDateTime,,10,System.DateTime?
8b624c9d-163c-428a-8f7e-948e39e4499a,Competencies,1917,CompetencyDefAssociation,RecordStartDateTime,,10,System.DateTime?
cc0d7d44-9fdc-4e85-af2f-09ef76767589,Competencies,,CompetencyDefAssociation,RecordStatusId,,--dbtable--,Guid?
91afa55a-24c0-466d-992d-7542e2f0de42,Competencies,869,CompetencyDefAssociation,RefCompetencyDefAssociationTypeId,,10,Guid?
c665db2c-9c2c-4fa3-a14d-ea6a1a6c1f4c,Competencies,,CompetencyDefAssociation,RefEntityTypeId,,--dbtable--,Guid
7eb818a7-c0bd-4505-a54f-b6996f87b5c6,Competencies,879,CompetencyDefAssociation,RefLearningResourceCompetencyAlignmentTypeId,,10,Guid?
96f7d5fb-b7bb-497f-992a-a56a09c4f760,Competencies,1407,CompetencyDefAssociation,Weight,,10,System.Decimal?
06634eab-3eff-4f94-9672-3d99c6fe4581,Competencies,,CompetencyDefAssociation,,,--dbtable--,
1a7cc5bc-b2a8-4d81-86bb-08d43174070a,Competencies,,CompetencyDefEducationLevel,CompetencyDefEducationLevelId,,--dbtable--,Guid
c80fddd6-8687-4e5a-90e0-db189c2ac277,Competencies,,CompetencyDefEducationLevel,CompetencyDefinitionId,,--dbtable--,Guid
47469b80-434f-4273-a067-6e29f135d315,Competencies,,CompetencyDefEducationLevel,DataCollectionId,,--dbtable--,Guid?
ddf41cca-6c80-4aec-a6e6-fd557e5cbb0b,Competencies,1918,CompetencyDefEducationLevel,RecordEndDateTime,,10,System.DateTime?
64ac42c7-8d73-4707-89e7-3eda31d38140,Competencies,1917,CompetencyDefEducationLevel,RecordStartDateTime,,10,System.DateTime?
98c9e3bf-11b6-4052-afe4-71340bb7c939,Competencies,,CompetencyDefEducationLevel,RecordStatusId,,--dbtable--,Guid?
88d11f6f-75f7-4b7f-8960-acf14d0799da,Competencies,725,CompetencyDefEducationLevel,RefEducationLevelId,,10,Guid
5504e894-0e40-4f62-8173-c8ddc30afd92,Competencies,,CompetencyDefEducationLevel,,,--dbtable--,
7cae6d10-ce91-441e-a85c-da1255498103,Competencies,,CompetencyDefinition,ChildOfCompetencyDefinitionId,,--dbtable--,Guid?
52040888-f0df-43d3-9952-ec312cf3d3aa,Competencies,692,CompetencyDefinition,Code,,10,System.String
8a481ec3-31c2-4b7c-952c-66070b5c5bf8,Competencies,,CompetencyDefinition,CompetencyDefinitionId,,--dbtable--,Guid
4b147671-76e8-4dfd-841b-981773d8e06d,Competencies,873,CompetencyDefinition,CompetencyDefParentCode,,10,System.String
17050b6c-bc17-4251-9818-ef360e519503,Competencies,872,CompetencyDefinition,CompetencyDefParentId,,10,Guid
9efe9f97-869b-413d-a12c-16c4bb71135c,Competencies,1094,CompetencyDefinition,CompetencyDefParentUrl,,10,System.String
5748d016-8195-402f-9aa6-e2b2a02103b2,Competencies,1570,CompetencyDefinition,CompetencyDefSequence,,10,System.String
825f5133-4bed-4c4b-b3fd-ba1453f9959a,Competencies,,CompetencyDefinition,CompetencyFrameworkId,,--dbtable--,Guid
3df0e72f-a735-46ce-9615-611db8cb6710,Competencies,887,CompetencyDefinition,ConceptKeyword,,10,System.String
befa20e1-a2d9-4694-b6d2-09b3449ff07e,Competencies,888,CompetencyDefinition,ConceptTerm,,10,System.String
f1074e62-6d86-494c-b53e-9775bc37d322,Competencies,1525,CompetencyDefinition,CurrentVersionIndicator,,10,System.Boolean?
964e955f-5f08-4bdf-9905-d8555293b4d0,Competencies,,CompetencyDefinition,DataCollectionId,,--dbtable--,Guid?
a295a118-6d54-4873-a6e7-e119b0bdf983,Competencies,689,CompetencyDefinition,Identifier,,10,System.String
7484a2ea-6cbe-4d56-9b9c-861f544842ba,Competencies,883,CompetencyDefinition,License,,10,System.String
ae9b99ec-cde6-4905-b888-96c01ce2d13c,Competencies,1249,CompetencyDefinition,Notes,,10,System.String
d0dacf60-85d8-4446-b517-c64ad793a60d,Competencies,1524,CompetencyDefinition,PreviousVersionIdentifier,,10,System.String
c6d07bb8-07e0-40ff-9f32-a56c55ea666c,Competencies,1918,CompetencyDefinition,RecordEndDateTime,,10,System.DateTime?
fb4a6037-f06c-46ce-ba27-310329236394,Competencies,1917,CompetencyDefinition,RecordStartDateTime,,10,System.DateTime?
98341000-3974-478d-97ec-5b705b0dc2eb,Competencies,,CompetencyDefinition,RecordStatusId,,--dbtable--,Guid?
1c43e9fd-f39b-4f7b-a920-d003f18f9991,Competencies,875,CompetencyDefinition,RefBloomsTaxonomyDomainId,,10,Guid?
9edb11f1-2252-4428-a82e-be945c8e10d7,Competencies,1408,CompetencyDefinition,RefCompetencyDefNodeAccessibilityProfileId,,10,Guid?
42fd452c-73f1-4b0f-8705-9b7a00459410,Competencies,1411,CompetencyDefinition,RefCompetencyDefTestabilityTypeId,,10,Guid?
f5c7b8fd-5d2e-42b4-8850-c114ae772434,Competencies,881,CompetencyDefinition,RefLanguageId,,10,Guid?
575d6a74-6805-4ed0-b3d1-6649a236649b,Competencies,876,CompetencyDefinition,RefMultipleIntelligenceTypeId,,10,Guid?
6c88f31b-6f1a-4e00-a48d-7786627d0e05,Competencies,1409,CompetencyDefinition,ShortName,,10,System.String
8209dba9-1ce0-457d-a706-da50f25c1498,Competencies,690,CompetencyDefinition,Statement,,10,System.String
bb9e2c76-c3be-4c50-a8a4-e1b4542dba56,Competencies,1155,CompetencyDefinition,TextComplexityMaximumValue,,10,System.Decimal?
33e0611d-5652-4536-8236-8e87f69ddad3,Competencies,1154,CompetencyDefinition,TextComplexityMinimumValue,,10,System.Decimal?
8eaaae99-7c90-40f0-bb2f-c4e4b7207481,Competencies,910,CompetencyDefinition,TextComplexitySystem,,10,System.String
69c1d559-3b51-4864-abe7-077e21468abe,Competencies,691,CompetencyDefinition,Type,,10,System.String
4ead76df-2baf-4e6e-8efb-09ddecbb81fb,Competencies,1757,CompetencyDefinition,TypeURL,,10,System.String
d4dac010-2169-4c9c-82ef-89054fb66bda,Competencies,,CompetencyDefinition,TypicalAgeRange,,--dbtable--,System.String
84fa291e-cc4d-4a4a-b3c8-f717e43a5b0c,Competencies,1909,CompetencyDefinition,TypicalAgeRangeMaximum,,10,System.Int32?
b6e49cc3-7940-4e1e-8e0c-0eb89e7cb3fa,Competencies,1908,CompetencyDefinition,TypicalAgeRangeMinimum,,10,System.Int32?
c6595aed-de29-4110-bc2a-8eb8239151d3,Competencies,874,CompetencyDefinition,URL,,10,System.String
17957256-93a9-42ed-8482-be848f4861e2,Competencies,1511,CompetencyDefinition,ValidEndDate,,10,System.DateTime?
c006a396-7a6b-498b-b676-51d2b084a87a,Competencies,1512,CompetencyDefinition,ValidStartDate,,10,System.DateTime?
2373165f-4c86-40e6-9a1e-a198f48c3c42,Competencies,1250,CompetencyDefinition,Version,,10,System.String
5a1aa130-d82c-4643-8121-8cd6d59b318a,Competencies,,CompetencyDefinition,,,--dbtable--,
031ce5aa-4a52-44b0-ae76-bed3a6e52a13,Competencies,,CompetencyDefinitionCompetencySet,CompetencyDefinitionCompetencySetId,,--dbtable--,Guid
b7575f07-8fea-414a-b19f-2d10b11d9b28,Competencies,,CompetencyDefinitionCompetencySet,CompetencyDefinitionId,,--dbtable--,Guid
05d7e5d9-9edb-4ce2-a959-b960b77e519d,Competencies,,CompetencyDefinitionCompetencySet,CompetencySetId,,--dbtable--,Guid
62151907-aa5a-45f2-8d21-505a7036ea99,Competencies,,CompetencyDefinitionCompetencySet,DataCollectionId,,--dbtable--,Guid?
b60a75e3-0dc8-4838-9c98-b1bae893be9a,Competencies,1918,CompetencyDefinitionCompetencySet,RecordEndDateTime,,10,System.DateTime?
57a590bf-cc1d-48d0-8352-b1080d36bfaf,Competencies,1917,CompetencyDefinitionCompetencySet,RecordStartDateTime,,10,System.DateTime?
4bd70c60-e729-4836-b3b8-65febf768721,Competencies,,CompetencyDefinitionCompetencySet,RecordStatusId,,--dbtable--,Guid?
8f7a373c-429f-4603-9b22-6f7221aaa831,Competencies,,CompetencyDefinitionCompetencySet,,,--dbtable--,
67cd4717-3373-42f6-ba57-06462914b78c,Competencies,,CompetencyDefParent,,,--dbtable--,
7899a828-aed3-4a47-a89a-b5b93e2141c3,Competencies,,CompetencyFramework,CompetencyFrameworkId,,--dbtable--,Guid
a4b1a149-6943-4058-adfc-2a264557d5c7,Competencies,1569,CompetencyFramework,CompetencyFrameworkPublicationDate,,10,System.DateTime?
32c02d19-e583-41a1-bccb-2335bcbb81f8,Competencies,1907,CompetencyFramework,CompetencyFrameworkSourceUrl,,10,System.String
38a90b97-614c-448b-a655-edd8d136a5d4,Competencies,696,CompetencyFramework,Creator,,10,System.String
734c4084-3a71-444f-b7cc-8c5057815a9a,Competencies,,CompetencyFramework,DataCollectionId,,--dbtable--,Guid?
d6adbc63-71cb-419a-b3ea-254d9c3a9a54,Competencies,697,CompetencyFramework,Description,,10,System.String
c32c0514-7df7-468d-919e-deda20e88228,Competencies,699,CompetencyFramework,Jurisdiction,,10,System.String
d15aad03-c14e-4330-92df-b7e0b3359245,Competencies,882,CompetencyFramework,License,,10,System.String
fee1c7ad-b616-426b-8b5a-1ad7af560df2,Competencies,884,CompetencyFramework,Publisher,,10,System.String
6b30b422-a062-4e65-b747-30fdda30fc18,Competencies,1918,CompetencyFramework,RecordEndDateTime,,10,System.DateTime?
7bd2e9de-f381-4a0f-b766-cd3a3cc2caf0,Competencies,1917,CompetencyFramework,RecordStartDateTime,,10,System.DateTime?
5377426a-0419-4c28-af89-516c386782a0,Competencies,,CompetencyFramework,RecordStatusId,,--dbtable--,Guid?
8e27a0d9-b212-4aed-94b9-37cc3579a0bc,Competencies,698,CompetencyFramework,RefCompetencyFrameworkPublicationStatusId,,10,Guid?
afe89af2-0c1a-484c-b14a-7f0c48b05d7b,Competencies,880,CompetencyFramework,RefLanguageId,,10,Guid?
9b1ebe36-fa33-4125-8317-bd3a68ba71e1,Competencies,885,CompetencyFramework,Rights,,10,System.String
406001b4-c586-4f6a-af4d-da3b8d94fa03,Competencies,886,CompetencyFramework,RightsHolder,,10,System.String
ab3f785b-8469-4413-bb65-bbade13357d1,Competencies,702,CompetencyFramework,Subject,,10,System.String
e26ea409-720b-45a3-9028-6561fcd429a4,Competencies,694,CompetencyFramework,Title,,10,System.String
94b8036f-8a68-4f10-9180-0778fa9a7af4,Competencies,693,CompetencyFramework,URI,,10,System.String
585813b3-0360-4c59-b335-5e05f138c6fa,Competencies,701,CompetencyFramework,ValidEndDate,,10,System.DateTime
36a00b60-31f6-4cd3-8174-d5b70f977343,Competencies,700,CompetencyFramework,ValidStartDate,,10,System.DateTime
f0009be5-9aa6-47af-b75f-a32f51b7cd93,Competencies,695,CompetencyFramework,Version,,10,System.String
1d699f68-b890-4cd3-a235-8b64aff37dee,Competencies,,CompetencyFramework,,,--dbtable--,
66f93fd4-499a-4728-8eeb-e1363e0121e1,Competencies,,CompetencySet,ChildOfCompetencySet,,--dbtable--,System.Int32?
3afdb633-32cf-43c5-9c48-472f847b2dc8,Competencies,,CompetencySet,CompetencySetId,,--dbtable--,Guid
659612f6-a7c7-47b3-bbf3-ad8859931c0b,Competencies,878,CompetencySet,CompletionCriteriaThreshold,,10,System.Int32?
582bda50-3e98-4d7a-b1a7-ce371ae16cb5,Competencies,,CompetencySet,DataCollectionId,,--dbtable--,Guid?
63875b88-49bd-479a-bf0c-c3004e4b69d3,Competencies,1918,CompetencySet,RecordEndDateTime,,10,System.DateTime?
2b2066ef-ddf4-4075-9254-22168143fcc2,Competencies,1917,CompetencySet,RecordStartDateTime,,10,System.DateTime?
1853e12c-3526-4c86-844e-2240e07aed94,Competencies,,CompetencySet,RecordStatusId,,--dbtable--,Guid?
ea55208a-fba4-4e65-897b-e5e22c970ef4,Competencies,877,CompetencySet,RefCompletionCriteriaId,,10,Guid?
7fbcf19c-8207-4ac7-b9cb-cd0555e60378,Competencies,,CompetencySet,,,--dbtable--,
bc18d0dd-f6fa-40a9-beeb-1ebb1117cdb7,Competencies,,CompetencySetRubric,CompetencySetId,,--dbtable--,Guid
6a21ac15-7690-46f1-b096-74314bfd8e59,Competencies,,CompetencySetRubric,CompetencySetRubricId,,--dbtable--,Guid
13ed04b4-76f0-47b9-8270-ebd749bd0320,Competencies,,CompetencySetRubric,DataCollectionId,,--dbtable--,Guid?
6bbfc7f5-e3b4-4578-b2f2-f09b5370479e,Competencies,1918,CompetencySetRubric,RecordEndDateTime,,10,System.DateTime?
0b1ef2d2-8cb4-4106-a1c0-7038abb35a64,Competencies,1917,CompetencySetRubric,RecordStartDateTime,,10,System.DateTime?
010d804d-2498-44bc-b986-0b2a03827e5c,Competencies,,CompetencySetRubric,RecordStatusId,,--dbtable--,Guid?
d020d469-97fa-45a8-aac4-bb17d4adf758,Competencies,,CompetencySetRubric,RubricId,,--dbtable--,Guid
083c4e20-c8d9-42e8-bea8-900677083c09,Competencies,,CompetencySetRubric,,,--dbtable--,
5d1a7ea5-651b-4732-9ad5-11ea8846b9c1,Competencies,,CompetencySetRubricCriterion,CompetencySetId,,--dbtable--,Guid
9b917b52-c671-4021-b743-7b4fc4a567de,Competencies,,CompetencySetRubricCriterion,CompetencySetRubricCriterionId,,--dbtable--,Guid
44e9a3ca-b31c-4c9d-a936-227232416e84,Competencies,,CompetencySetRubricCriterion,DataCollectionId,,--dbtable--,Guid?
06fa57d6-13ce-4a55-9488-bf858804d4ad,Competencies,1918,CompetencySetRubricCriterion,RecordEndDateTime,,10,System.DateTime?
c5345f07-772e-404d-b52d-ec7d97f74b4c,Competencies,1917,CompetencySetRubricCriterion,RecordStartDateTime,,10,System.DateTime?
0c31a434-9326-4115-b4d9-2965da8b6ed6,Competencies,,CompetencySetRubricCriterion,RecordStatusId,,--dbtable--,Guid?
f29582c2-8f0f-48c8-b82d-89d7b3065a99,Competencies,,CompetencySetRubricCriterion,RubricCriterionId,,--dbtable--,Guid
32c07a76-60ec-44aa-b196-8a7b004dfe90,Competencies,,CompetencySetRubricCriterion,,,--dbtable--,
33344b88-f641-4360-a10e-a4487483528b,Competencies,,CoreKnowledgeArea,CoreKnowledgeAreaId,,--dbtable--,Guid
96d92a3e-f2b3-442f-a52f-14e3e4571da7,Competencies,,CoreKnowledgeArea,DataCollectionId,,--dbtable--,Guid?
b79b4c12-93c8-4904-aa99-541cdab04f1f,Competencies,,CoreKnowledgeArea,ProfessionalDevelopmentActivityId,,--dbtable--,Guid
66b0c4d2-e490-4a4d-a0ae-beca3395ea04,Competencies,1918,CoreKnowledgeArea,RecordEndDateTime,,10,System.DateTime?
62a8faa2-2a1d-4050-a299-0f90dd365ec6,Competencies,1917,CoreKnowledgeArea,RecordStartDateTime,,10,System.DateTime?
ce6b0f3f-3631-4f21-8bd0-7b317178f6ad,Competencies,,CoreKnowledgeArea,RecordStatusId,,--dbtable--,Guid?
e8350949-c848-4b13-9ed5-ab153b08a942,Competencies,813,CoreKnowledgeArea,RefCoreKnowledgeAreaId,,10,Guid
7d2c6c8d-3882-4e19-ac4a-ddf68597b4b1,Competencies,,CoreKnowledgeArea,,,--dbtable--,
2ceeb696-bc88-43a7-84c2-223192863d9e,Common,,COSRatingA,,,--dbtable--,
d0c05e64-3c29-438b-9c5c-8f4e88a3ce22,Common,,COSRatingB,,,--dbtable--,
086ff2c8-ec5b-4cb5-aa62-1d1204d9afb8,Common,,COSRatingC,,,--dbtable--,
840b56b5-29da-469a-84e9-71f3b1757dc2,Common,1302,Course,CertificationDescription,,10,System.String
3a7fe005-34c9-4a2c-8103-5c92b65080af,Common,,Course,CourseId,,--dbtable--,Guid
0e4f0859-7752-4045-975c-1301ab7e64ad,Common,58,Course,CreditValue,,10,System.Decimal?
5973392b-9cee-4e34-a70c-64e9b0940f9e,Common,,Course,DataCollectionId,,--dbtable--,Guid?
18fc47be-b5b1-4940-89ae-fb1e2272a04d,Common,517,Course,Description,,10,System.String
dbc7f63f-130c-4484-b8d5-280977cf9947,Common,499,Course,InstructionalMinutes,,10,System.Int32?
9f6e0808-bdb5-4f82-b4d2-fd0a05d36a89,Common,,Course,OrganizationId,,--dbtable--,Guid
ee39c115-7ab8-46e9-8314-23fb6f694681,Common,1918,Course,RecordEndDateTime,,10,System.DateTime?
cca61358-1ee5-4675-87fc-2ce3c059e942,Common,1917,Course,RecordStartDateTime,,10,System.DateTime?
342612c6-212b-4988-9ee3-cecd008f3c80,Common,,Course,RecordStatusId,,--dbtable--,Guid?
abf56b9b-efb9-42bb-bb38-f013bf7d4bbb,Common,1301,Course,RefCourseApplicableEducationLevelId,,10,Guid?
f6820442-8273-4121-8d60-059224a54d52,Common,57,Course,RefCourseCreditUnitId,,10,Guid?
2d5f5415-6877-4dd1-8a27-22928e82065e,Common,61,Course,RefCourseLevelCharacteristicsId,,10,Guid?
03d1f38f-114a-4d46-9566-bd5cf122ab54,Common,448,Course,RefInstructionLanguageId,,10,Guid?
c64249a9-c11c-4a57-94e5-bb188ed0a80d,Common,1667,Course,RepeatabilityMaximumNumber,,10,System.Int32?
cae7b24d-d890-41c6-81fa-e1172fcd429b,Common,250,Course,SCEDSequenceOfCourse,,10,System.String
2acc36aa-1767-4e6c-9809-580d81658ee5,Common,66,Course,SubjectAbbreviation,,10,System.String
85a7c8a9-bae7-4a23-8b8f-47206b9fe4ce,Common,,Course,,,--dbtable--,
d50a1e3e-9cc9-4fbd-81e4-a46ec623ed93,Common,30,CourseSection,AvailableCarnegieUnitCredit,,10,System.Decimal?
e2a1252b-6015-4668-b879-8233e7c941cb,Common,,CourseSection,CourseId,,--dbtable--,Guid
0a12f3c5-bbc0-4679-8875-322d5704aeb2,Common,,CourseSection,CourseSectionId,,--dbtable--,Guid
c59cf1a1-062a-49ba-8fbe-44f9b69ec8f2,Common,,CourseSection,DataCollectionId,,--dbtable--,Guid?
88627ad0-8d9f-408a-85c3-d18353a7c163,Common,1655,CourseSection,MaximumCapacity,,10,System.Int32?
638f36a2-36f8-4ce0-8f9e-61cdeb873b4c,Common,54,CourseSection,OrganizationCalendarSessionId,,10,Guid?
,Common,59,CourseSection,OrganizationCalendarSessionId,,10,
093065a6-c064-4d21-a29b-c516260128b7,Common,,CourseSection,OrganizationId,,--dbtable--,Guid
0c377fdc-0469-4039-bfb1-92920270094f,Common,1918,CourseSection,RecordEndDateTime,,10,System.DateTime?
ba5aeade-113c-4ab5-a6eb-3ac9f1ca86fc,Common,1917,CourseSection,RecordStartDateTime,,10,System.DateTime?
65317de9-f163-4bb4-9ff0-5da0b484ec38,Common,,CourseSection,RecordStatusId,,--dbtable--,Guid?
92531546-6453-4096-989b-d692738ca8ca,Common,596,CourseSection,RefAdditionalCreditTypeId,,10,Guid?
394eb431-791e-400b-878f-9a0865eb8005,Common,1278,CourseSection,RefAdvancedPlacementCourseCodeId,,10,Guid?
ed263cfc-0757-477c-83be-c2d89b5d4a44,Common,1161,CourseSection,RefCourseSectionDeliveryModeId,,10,Guid?
746ca182-5dae-462a-8592-428a9bef4185,Common,,CourseSection,RefCreditTypeEarnedId,,--dbtable--,Guid?
55f3e4d0-ea66-434a-99be-8cf883fdf7c0,Common,448,CourseSection,RefInstructionLanguageId,,10,Guid?
494ad89f-01ca-4e7d-838d-8ea8f512a2dd,Common,258,CourseSection,RefSingleSexClassStatusId,,10,Guid?
7821a493-7df2-4095-8b55-b4a3c1a1a7c4,Common,231,CourseSection,RelatedCompetencyDefinitions,,10,System.String
10612e33-ccfc-4cce-8f0d-2e8f25618e56,Common,101,CourseSection,TimeRequiredForCompletion,,10,System.Decimal?
cc984d65-4eb4-4bce-aab5-5bea816ae45b,Common,1160,CourseSection,VirtualIndicator,,10,System.Boolean?
91ba742b-6366-4513-8d61-5e4b36d1a5ef,Common,,CourseSection,,,--dbtable--,
0c6b2edc-bed2-4fd2-a8d2-906dd9d047ec,Common,,CourseSectionAssessmentReporting,CourseSectionAssessmentReportingId,,--dbtable--,Guid
661c0672-3d73-434e-96ef-106f642c4cb1,Common,,CourseSectionAssessmentReporting,CourseSectionId,,--dbtable--,Guid?
34e8283b-06be-44a6-8171-e3ab6383b57b,Common,,CourseSectionAssessmentReporting,DataCollectionId,,--dbtable--,Guid?
7bbd4daf-5fe7-4d2d-9011-f88dfe66b4ef,Common,1918,CourseSectionAssessmentReporting,RecordEndDateTime,,10,System.DateTime?
9e485d72-b699-455e-8a6a-ecdf9d63a41e,Common,1917,CourseSectionAssessmentReporting,RecordStartDateTime,,10,System.DateTime?
56c33a8d-e509-4030-90c1-e5a73d258e05,Common,,CourseSectionAssessmentReporting,RecordStatusId,,--dbtable--,Guid?
5ff3250e-f0f4-468b-8fec-e895286aeb24,Common,27,CourseSectionAssessmentReporting,RefCourseSectionAssessmentReportingMethodId,,10,Guid?
47b9c0f7-e525-4670-801a-038b04693560,Common,,CourseSectionAssessmentReporting,,,--dbtable--,
c2b3b726-17dd-470f-a3e0-4ef805c39f7f,Common,,CourseSectionLevel,CourseSectionId,,--dbtable--,Guid
a1cda836-0a26-49b1-ab9b-02dc93ccd0a7,Common,,CourseSectionLevel,CourseSectionLevelId,,--dbtable--,Guid
0d25e70f-6b2e-42fc-88fa-277982f64288,Common,,CourseSectionLevel,DataCollectionId,,--dbtable--,Guid?
49a5ad78-aac3-4d29-848e-4c3ada744b7a,Common,1918,CourseSectionLevel,RecordEndDateTime,,10,System.DateTime?
8364eb0a-de0b-4c91-a7d3-618f0c5b9624,Common,1917,CourseSectionLevel,RecordStartDateTime,,10,System.DateTime?
3d9dd694-60bb-4900-82a3-fb966216303a,Common,,CourseSectionLevel,RecordStatusId,,--dbtable--,Guid?
